node_id,latitude,longitude
403211221,45.7520918,126.5927692
403211225,45.7524151,126.59265230000001
403211238,45.755430100000005,126.59046520000001
403213442,45.7500002,126.5979992
403213446,45.750958600000004,126.59563000000001
403213449,45.751295500000005,126.59483770000001
403214906,45.752254,126.58110010000001
403214911,45.7554664,126.58533200000001
403220285,45.7595522,126.58559310000001
403222071,45.7568204,126.58915900000001
403222072,45.7553435,126.5902224
403222076,45.7539632,126.5912452
403222079,45.752245200000004,126.59251450000001
403222083,45.7508824,126.5955658
403222084,45.7499363,126.5979355
403222927,45.746884200000004,126.60461640000001
403222930,45.7458545,126.60677240000001
403226219,45.766224400000006,126.5934254
403226224,45.771416200000004,126.59802010000001
403227045,45.771497100000005,126.59811230000001
403227047,45.773354000000005,126.60159720000001
403227051,45.774185900000006,126.60337460000001
403227059,45.774404700000005,126.6041835
403228431,45.7750555,126.60649060000001
403228445,45.7769519,126.61488440000001
403228450,45.7773863,126.61959010000001
403228462,45.7779966,126.6214444
403230602,45.783005,126.6296868
403234915,45.7865401,126.6399753
403237683,45.7886667,126.64444870000001
403237761,45.7849641,126.6350852
403237764,45.7856432,126.6374748
403237766,45.786149,126.6392885
403237773,45.7879653,126.6430612
403241527,45.7700788,126.6014952
403241530,45.770856800000004,126.5995379
403245438,45.7737149,126.61772090000001
403245444,45.774657000000005,126.6222853
403247399,45.7691753,126.6040456
403247403,45.768739200000006,126.60529240000001
403247407,45.7682896,126.6065779
403247411,45.7678335,126.60788170000001
403247415,45.7673779,126.6091842
403247425,45.766848100000004,126.6107101
403247433,45.7662892,126.61231950000001
403247444,45.765462500000005,126.6147002
403250413,45.7521459,126.6053504
403250528,45.756165100000004,126.6086678
403251665,45.7645525,126.6148452
403251671,45.764933600000006,126.6163444
403251675,45.7627995,126.61379430000001
403251678,45.7609979,126.6125066
403251682,45.7577888,126.6101438
403255677,45.746512300000006,126.62223230000001
403255680,45.746414900000005,126.62239550000001
403256925,45.7453343,126.62425520000001
403258233,45.752281700000005,126.61246940000001
403262761,45.7424267,126.629356
403263138,45.743853,126.62686470000001
403276223,45.7378878,126.63731990000001
403276724,45.7371574,126.6415156
403276736,45.737543800000005,126.63807960000001
403278089,45.7324484,126.63772300000001
403278090,45.7337873,126.6386734
403278101,45.7341629,126.63927690000001
403279006,45.7373022,126.64173190000001
403282179,45.736647700000006,126.64101140000001
403300835,45.736738900000006,126.64524660000001
403300959,45.734204000000005,126.65291990000001
403302313,45.741747200000006,126.6487074
403302314,45.7395276,126.64519010000001
403302708,45.7414186,126.64940680000001
403302711,45.741506900000005,126.64981110000001
403302714,45.7416211,126.6499818
403304144,45.7172618,126.6268881
403304199,45.725373600000005,126.6326401
403304724,45.732110500000005,126.63730720000001
403306019,45.7292853,126.63492620000001
403306020,45.728781000000005,126.6344121
403306021,45.725577200000004,126.6321123
403306022,45.7242392,126.63114920000001
403306023,45.7183885,126.6276698
403306332,45.7321698,126.6371189
403308900,45.737819900000005,126.63725050000001
403310827,45.730925600000006,126.63588530000001
403311897,45.729357900000004,126.6347116
403313330,45.7292031,126.6351695
403313444,45.729063700000005,126.6353756
403313612,45.730688300000004,126.6365521
403314521,45.7240659,126.63168630000001
403316635,45.7239486,126.6304841
403316636,45.7245414,126.62879190000001
403328069,45.7342384,126.6119536
403328075,45.7331511,126.6112801
403329083,45.728795100000006,126.60827160000001
403329415,45.728763900000004,126.60837000000001
403329418,45.733115100000006,126.6113715
403329681,45.7343612,126.612335
403330174,45.7274243,126.60723820000001
403330684,45.7273518,126.60744860000001
403345544,45.7261706,126.60638
403345546,45.7241749,126.60497230000001
403345548,45.7220938,126.6034838
403349464,45.7161291,126.60507860000001
403349466,45.7129404,126.60581040000001
403349469,45.7098886,126.6064932
403349477,45.695438,126.60961230000001
403349484,45.6850128,126.61187400000001
403349486,45.6832232,126.61229540000001
403351241,45.709913900000004,126.60676420000001
403351255,45.722009,126.6037692
403354002,45.7213324,126.6057631
403357856,45.7228019,126.6013829
403357859,45.723658900000004,126.59884040000001
403357864,45.724462100000004,126.59730990000001
403357877,45.7284007,126.59030910000001
403357880,45.728989600000006,126.58953380000001
403357889,45.7351327,126.58148100000001
403359260,45.7408884,126.5832517
403359263,45.7410755,126.5834612
403361489,45.7465531,126.59479400000001
403361492,45.7439794,126.5923716
403361495,45.7425039,126.59098350000001
403361498,45.742326500000004,126.59082760000001
403361521,45.7394631,126.58812340000001
403361529,45.739104000000005,126.58769350000001
403364660,45.7376445,126.59152700000001
403365627,45.7381152,126.5913967
403367327,45.733142300000004,126.6045237
403367329,45.7356981,126.59790950000001
404578760,45.7000831,126.5302498
404585578,45.7460383,126.6559969
404596712,45.746497600000005,126.59491720000001
404596727,45.7406191,126.5945681
404596768,45.7330187,126.58637590000001
404596794,45.731309200000005,126.58393470000001
404596797,45.729277100000004,126.58068850000001
404596802,45.7289607,126.58022720000001
404596808,45.7281071,126.57913130000001
404596813,45.7266313,126.57785480000001
404596827,45.724034700000004,126.57452280000001
404596834,45.720852900000004,126.56956400000001
404596844,45.712935800000004,126.5575474
404597536,45.7489544,126.6612135
404613154,45.7441301,126.6525026
404621875,45.7426005,126.6606612
404622809,45.7427082,126.6609325
404622821,45.7495519,126.6620355
404625285,45.7468425,126.66789720000001
404628409,45.741145700000004,126.65827180000001
404628417,45.7405704,126.65744720000001
404628426,45.7404318,126.6572895
404628439,45.737447,126.65513720000001
404628444,45.735137900000005,126.65355670000001
404629489,45.7198439,126.6428135
404630030,45.719807100000004,126.64290960000001
404632205,45.729936800000004,126.65012920000001
404632214,45.7341624,126.65303850000001
404632227,45.737326100000004,126.65527820000001
404633305,45.740296,126.65745940000001
404633309,45.7404285,126.6576162
404633313,45.7425341,126.6609147
404633326,45.746710500000006,126.6678844
404637118,45.7183675,126.6418196
404639582,45.718337500000004,126.64191530000001
404640342,45.7164738,126.64065260000001
404641802,45.719664400000006,126.64105180000001
404642363,45.718899900000004,126.6405194
404642371,45.7183677,126.64209530000001
404642377,45.717305,126.6450492
404652237,45.774187600000005,126.65722040000001
404652533,45.771922100000005,126.66085860000001
404653119,45.771964000000004,126.66096160000001
404653143,45.7742462,126.6572881
404656641,45.7693238,126.66175120000001
406091148,45.7513537,126.625719
406091154,45.7518119,126.62490570000001
406091158,45.7534264,126.62205700000001
406094257,45.7449425,126.6246445
406094302,45.7536615,126.63083970000001
406094306,45.7530457,126.62888910000001
406094311,45.7523895,126.6269443
406095950,45.7528991,126.62603630000001
406097326,45.7472371,126.6270372
406109729,45.7588255,126.6287039
406109735,45.757698000000005,126.6315115
406109739,45.7567284,126.63384280000001
406111974,45.762576,126.62609750000001
406113681,45.762720200000004,126.62903680000001
406114042,45.7627272,126.6291441
406117812,45.754027400000005,126.63929370000001
406120040,45.7528633,126.64150210000001
406120051,45.7508454,126.6443031
406122629,45.7413882,126.65644390000001
406122637,45.747236900000004,126.6490461
406122643,45.751680500000006,126.64344150000001
406122651,45.7529447,126.64156620000001
406122655,45.7535716,126.6404557
406122658,45.754196300000004,126.6394865
406130907,45.7470342,126.64625900000001
406130931,45.751710100000004,126.6538828
406130934,45.752698,126.65495410000001
406130944,45.7563887,126.65916580000001
406135442,45.7627042,126.6641948
406135445,45.7624982,126.6614615
406135449,45.763764300000005,126.6625293
406140294,45.767815000000006,126.7027554
406140309,45.768076900000004,126.7012851
406143507,45.767091400000005,126.70125220000001
406143584,45.766892600000006,126.6989465
406149779,45.766164100000005,126.69372650000001
406149782,45.7664428,126.69578030000001
406149790,45.7674182,126.7037791
406149794,45.767711500000004,126.70622100000001
406151029,45.765257500000004,126.68655600000001
406151033,45.765274500000004,126.6866942
406441967,45.7403223,126.66724470000001
406441990,45.743797900000004,126.66760780000001
406444286,45.737264100000004,126.6611342
406444289,45.7373769,126.6613305
406444292,45.738793400000006,126.66395750000001
406444297,45.7402865,126.66629200000001
406445403,45.735387200000005,126.68115920000001
406445417,45.734019700000005,126.680794
406445419,45.7319047,126.68024630000001
406447361,45.7311557,126.68548050000001
406447365,45.731597400000005,126.6823873
406447368,45.731291600000006,126.6772088
406447372,45.7303841,126.6728094
406447375,45.7292925,126.6669971
406449014,45.7287971,126.6782495
406449019,45.7227733,126.680734
406449021,45.719893400000004,126.68191080000001
406451324,45.725426600000006,126.69472660000001
406451327,45.724287800000006,126.68629360000001
406451328,45.723647500000006,126.68463360000001
406451330,45.722216700000004,126.6780983
406451332,45.721963900000006,126.67307500000001
406451333,45.7214606,126.6702041
406451967,45.726039,126.69865340000001
406451996,45.7256889,126.70324160000001
406456487,45.7338018,126.69976510000001
406456491,45.7314585,126.69910890000001
406456690,45.7313312,126.6996383
406456698,45.733739,126.70035100000001
406457010,45.734589400000004,126.6999844
406458792,45.7276989,126.7178954
406459681,45.7334947,126.7195611
406465630,45.7395493,126.73083100000001
406465633,45.7428552,126.73006330000001
406465654,45.766448000000004,126.7242449
406475537,45.7346469,126.68661200000001
406475540,45.7318774,126.6857695
406475550,45.7273914,126.68474830000001
406481836,45.7248407,126.6845816
406483193,45.724839,126.6846945
406486067,45.727144,126.6846483
406486071,45.727207,126.6850067
406487679,45.7235719,126.68450130000001
406488788,45.724837300000004,126.684802
406491946,45.7300504,126.6855972
406491951,45.7311071,126.68585270000001
406491954,45.7318553,126.68598510000001
406494822,45.7270878,126.6823375
406494829,45.729424800000004,126.681319
406496463,45.7346206,126.68680090000001
406501678,45.745823400000006,126.6900399
406501685,45.7484691,126.69067810000001
406501695,45.7487154,126.69069350000001
406510114,45.7599499,126.68804340000001
406510116,45.7625678,126.6873884
406510118,45.7675314,126.686107
406510119,45.773211700000004,126.6846979
406510126,45.7781013,126.68296740000001
406510133,45.781207,126.67978910000001
406513196,45.7844988,126.6718125
406513200,45.784078300000004,126.67099850000001
406513848,45.784820100000005,126.6724774
406515190,45.790619400000004,126.69173420000001
406515193,45.7899364,126.6892411
406515196,45.7875974,126.6816495
406532676,45.7840398,126.6771915
406532706,45.7654532,126.6865046
406532709,45.762548200000005,126.68723480000001
406532712,45.7599335,126.6878963
412198260,45.8088057,126.54693280000001
412198486,45.8059103,126.5523981
412198572,45.805821200000004,126.55249540000001
412198615,45.805323200000004,126.53991520000001
412198649,45.806656200000006,126.533861
412198653,45.8051528,126.53952620000001
412198661,45.8087754,126.5463251
412199227,45.8060525,126.54685980000001
412199233,45.8034453,126.5473474
412199234,45.8060623,126.54704290000001
412199346,45.799877800000004,126.5477944
412199347,45.800895800000006,126.5478951
412199348,45.802385300000005,126.547696
412199349,45.803118600000005,126.54768750000001
412199512,45.8030622,126.54684780000001
412199514,45.8006754,126.5472795
412199700,45.7988178,126.54213750000001
412199918,45.808125200000006,126.54680800000001
412199931,45.8080027,126.5466358
412200537,45.815112500000005,126.5459289
412200538,45.818082700000005,126.5451539
412200658,45.815112600000006,126.54573560000001
412200838,45.8241564,126.5411303
412200839,45.822863600000005,126.5422226
412200844,45.8151226,126.54552860000001
412200846,45.813623,126.54566290000001
412200882,45.8095726,126.54685470000001
412200886,45.816213000000005,126.54596240000001
412200889,45.819426,126.5448757
412200893,45.8245786,126.54206690000001
412200960,45.8063439,126.55945690000001
412200961,45.806117500000006,126.555688
412201011,45.8060309,126.55575730000001
412201075,45.806404900000004,126.5601529
412201557,45.8077753,126.5464414
412201738,45.807819800000004,126.53987590000001
412201866,45.798918300000004,126.547655
412201869,45.7949518,126.54815450000001
412201871,45.790860300000006,126.5488284
412201877,45.784043000000004,126.55423090000001
412201897,45.794965100000006,126.54836340000001
412202068,45.783101,126.5555065
412202069,45.7820741,126.55687030000001
412202349,45.7743632,126.56716100000001
412475298,45.7503047,126.58813
412475302,45.7509625,126.58297900000001
412475424,45.749787500000004,126.58324510000001
412475426,45.750504500000005,126.5889525
412475427,45.7526256,126.58742930000001
412475428,45.7539582,126.58644600000001
412475429,45.7568575,126.58422560000001
412475432,45.7579342,126.58677200000001
412475502,45.7563479,126.5878806
412475503,45.7549008,126.58896530000001
412475504,45.7535223,126.58996800000001
412475557,45.7534405,126.5900227
412475843,45.755778500000005,126.59142030000001
412475844,45.754462200000006,126.58776160000001
412475845,45.754028500000004,126.58661790000001
412475846,45.7532817,126.58545930000001
412475847,45.7513261,126.58597730000001
412475865,45.752886200000006,126.59369050000001
412475866,45.7534154,126.5933088
412475980,45.7649125,126.60924510000001
412475981,45.763528,126.60824570000001
412475983,45.7596183,126.60537540000001
412475984,45.757549700000006,126.60419780000001
412475985,45.755883000000004,126.6035451
412475988,45.7538045,126.6017836
412476725,45.758264700000005,126.601785
412476975,45.7606921,126.602545
412476979,45.761933400000004,126.60222130000001
412476993,45.7526354,126.60062070000001
412477071,45.7619077,126.60208910000001
412477077,45.7582934,126.6016859
412477079,45.7571857,126.6005265
412477290,45.760916800000004,126.6063819
412477291,45.760670000000005,126.6076476
412477292,45.7603845,126.60901820000001
412477330,45.7613915,126.60467100000001
412477361,45.7601117,126.60408860000001
412477362,45.7590477,126.6068582
412477363,45.758626400000004,126.6079378
412477365,45.756940900000004,126.61235800000001
412477366,45.7566081,126.6132498
412477509,45.7581624,126.6064127
412477510,45.7570558,126.6058694
412477512,45.755667900000006,126.6042603
412477564,45.7578775,126.60295930000001
412477565,45.7568107,126.6068051
412477566,45.7564118,126.60900310000001
412477567,45.7557929,126.61031930000001
412477568,45.755445800000004,126.6115175
412477569,45.7551787,126.61240330000001
412477570,45.754908400000005,126.61337280000001
412477571,45.754696800000005,126.6141034
412477649,45.757867000000005,126.6074641
412477650,45.759497200000006,126.60846090000001
412477651,45.761586300000005,126.6097775
412477652,45.7626356,126.6104308
412477653,45.7634315,126.61093580000001
412477654,45.7644206,126.6088823
412477800,45.7623253,126.61347590000001
412477812,45.7617903,126.61312050000001
412477813,45.762667500000006,126.6076206
412478112,45.7554977,126.60406300000001
412478115,45.7549658,126.603346
412479103,45.7522887,126.5827747
412479109,45.747390700000004,126.5809502
412479110,45.7469575,126.5770777
412479111,45.746168700000005,126.57210710000001
412479119,45.743854500000005,126.57211640000001
412479120,45.740587700000006,126.5721704
412479542,45.7408817,126.5759926
412479544,45.741109800000004,126.57768370000001
412479549,45.740933500000004,126.5831206
412479611,45.7411301,126.5832378
412479619,45.741373800000005,126.5784299
412479625,45.741021800000006,126.57596020000001
412479664,45.740899600000006,126.5742407
412479665,45.7411431,126.5759321
412480640,45.736561200000004,126.6077975
412480641,45.735923500000006,126.6089817
412480682,45.7430225,126.6220646
412480686,45.7401561,126.61877120000001
412480687,45.739546100000005,126.6180666
412480688,45.7392461,126.617716
412480689,45.7383948,126.6167125
412480690,45.737436900000006,126.61561950000001
412480691,45.736411600000004,126.6144251
412480705,45.7437855,126.6267847
412480706,45.7452753,126.6241851
412481424,45.7392283,126.6528792
412481429,45.7402232,126.6516318
412483002,45.738532600000006,126.65359910000001
412483004,45.737364500000005,126.65509610000001
412483434,45.738600500000004,126.64909530000001
412483435,45.738781,126.64543520000001
412483642,45.731909300000005,126.6595281
412485033,45.728365800000006,126.66732800000001
412485034,45.731570100000006,126.6661433
412485035,45.7332072,126.665514
412485036,45.7333924,126.6654204
412485039,45.7356697,126.6632677
412485146,45.733311500000006,126.6651789
412485148,45.7312704,126.66587340000001
412485149,45.728903300000006,126.66699650000001
412485290,45.734219700000004,126.67926680000001
412485348,45.7357693,126.6753345
412485397,45.725051900000004,126.6687078
412485507,45.7241901,126.67026890000001
412485568,45.7236022,126.66937250000001
412485588,45.723578100000005,126.66922710000001
412485589,45.7214381,126.6700632
412485778,45.7237244,126.66882330000001
412486148,45.724894400000004,126.6684749
412486422,45.7264725,126.6678241
412486423,45.7259055,126.66486320000001
412486507,45.724322300000004,126.6655041
412486512,45.7235475,126.66586380000001
412486850,45.7239738,126.67223910000001
412486858,45.723399900000004,126.66945120000001
412489565,45.7698126,126.72330570000001
412489571,45.770545600000005,126.72919850000001
412489572,45.771394,126.7362322
412489576,45.7735125,126.75350730000001
412490556,45.774444800000005,126.7610678
412490559,45.7752787,126.7678774
412490561,45.776230500000004,126.7757287
412490724,45.7774876,126.79354520000001
412503538,45.790385300000004,126.77640350000001
412504179,45.8133708,126.8004963
412564883,45.815050400000004,126.75398630000001
412727847,45.821604300000004,126.57801740000001
412727853,45.818338100000005,126.5625188
412727854,45.8137058,126.5631132
412727857,45.815059600000005,126.56973350000001
412727860,45.815612900000005,126.57843690000001
412727887,45.8154282,126.5756231
412727891,45.819949300000005,126.5743987
412728330,45.814898,126.57855900000001
412728334,45.8110774,126.59112340000001
412728335,45.809084000000006,126.5959466
412728531,45.7831333,126.6296145
412728533,45.777320100000004,126.6329482
412728534,45.7769421,126.63314310000001
412728535,45.7729407,126.6354666
412728536,45.770176600000006,126.6370347
412754507,45.800862800000004,126.53453560000001
412754527,45.801063500000005,126.534486
412754529,45.8010698,126.53386350000001
412754530,45.8006863,126.53401400000001
412754565,45.801705000000005,126.5344072
412754566,45.8067014,126.5336173
412754646,45.801746800000004,126.53420150000001
412754789,45.7993393,126.52689660000001
412755308,45.802241300000006,126.53414180000001
412755310,45.8021772,126.5343502
412759151,45.7849875,126.5696369
412759152,45.7850873,126.56982710000001
412759153,45.7863939,126.57227420000001
412759154,45.787248600000005,126.5738668
412759162,45.7845626,126.5785297
412759164,45.7840177,126.5793467
412759294,45.7808665,126.5654288
412759296,45.7805704,126.56609160000001
412759298,45.7786516,126.56779470000001
412759300,45.7771326,126.56940410000001
412759685,45.781367,126.5594535
412759690,45.7803507,126.57463200000001
412759691,45.780427,126.57479620000001
412759693,45.781566000000005,126.5769436
412759697,45.7828637,126.57670900000001
412759748,45.7859275,126.56819100000001
412759749,45.7863586,126.5689547
412759750,45.788315000000004,126.57273550000001
412760015,45.788614200000005,126.57241470000001
412760139,45.7837612,126.5712735
412760141,45.783367500000004,126.5710009
412760142,45.7832298,126.57114720000001
412760143,45.7831908,126.5715751
412760144,45.783289100000005,126.57175830000001
412760145,45.783568300000006,126.57182410000001
412760146,45.783702600000005,126.57169520000001
412760337,45.7819536,126.56866450000001
412760339,45.781951500000005,126.56902430000001
412760341,45.782196400000004,126.5691367
412760343,45.7823129,126.5690187
412760394,45.784604800000004,126.57378340000001
412760395,45.784623,126.57425780000001
412760397,45.7850307,126.57382100000001
412760398,45.7847372,126.5736526
412760426,45.7829563,126.57603160000001
412760427,45.781544000000004,126.5733476
412760428,45.7816327,126.5735164
412760632,45.7836609,126.5710681
412760633,45.7846484,126.5689904
412760636,45.7855718,126.56890080000001
412760637,45.7857563,126.569246
412760640,45.7854357,126.5704912
412761121,45.781576900000005,126.55783240000001
412761266,45.7848204,126.56448850000001
412761273,45.790614500000004,126.5749918
412761275,45.790628500000004,126.5755027
412761278,45.784064300000004,126.58520050000001
412761282,45.7801069,126.5874945
412761310,45.7820279,126.59193570000001
412761439,45.776943300000006,126.5844713
412761442,45.7720811,126.5778071
412761659,45.784164600000004,126.58550140000001
412767432,45.7892475,126.6461917
412767433,45.7897532,126.6478529
412767434,45.7902685,126.6495287
412767435,45.790775200000006,126.65122590000001
412767436,45.7912757,126.6529127
412767437,45.791842100000004,126.6548077
412767715,45.794748500000004,126.66422030000001
412767718,45.798281100000004,126.6756675
412768377,45.796564100000005,126.68394490000001
412768758,45.796637200000006,126.6839918
412768762,45.7977548,126.6818918
412769196,45.801411400000006,126.6735045
412769378,45.795969400000004,126.6885096
412770466,45.799011300000004,126.6751629
412772641,45.7977447,126.6703904
412772645,45.7967674,126.66601310000001
412772659,45.795452100000006,126.65042140000001
412772661,45.794741900000005,126.6483635
412772664,45.7928494,126.64241550000001
412772665,45.792213600000004,126.64079910000001
412772667,45.791414200000006,126.6393278
412772668,45.790492500000006,126.6378959
412772669,45.789711100000005,126.6365854
412772670,45.788063900000004,126.63399220000001
412772671,45.787283200000005,126.632789
412772857,45.7872501,126.64144320000001
412774484,45.794882400000006,126.66421840000001
412774895,45.7933194,126.6637242
412774901,45.789132800000004,126.6594127
412774902,45.788384300000004,126.6570724
412775016,45.7918019,126.65424770000001
412775020,45.7851737,126.6588049
412775458,45.7844786,126.6626013
412775461,45.7836555,126.66667240000001
412775807,45.782811900000006,126.6718311
412775809,45.7834622,126.66841570000001
412776006,45.774923400000006,126.65608110000001
412780485,45.779513300000005,126.65036740000001
412780508,45.782757000000004,126.64836520000001
412780511,45.7887448,126.6445743
412780648,45.774852800000005,126.65600230000001
412780756,45.7811242,126.65118090000001
412780759,45.7795147,126.64408230000001
412947208,45.675942600000006,126.77157090000001
412947215,45.688742000000005,126.76641670000001
412947217,45.692236,126.76641350000001
412947293,45.671067300000004,126.75220030000001
412947294,45.675558800000005,126.7833726
412947295,45.6760086,126.7798106
412947341,45.676068900000004,126.77858330000001
412947614,45.6749591,126.7784974
412947640,45.676155400000006,126.77682340000001
412947672,45.6757329,126.7767773
412947674,45.675283,126.77852250000001
412947675,45.675193,126.78002520000001
412947876,45.6756613,126.7785518
412947877,45.675558800000005,126.78004240000001
412948274,45.6778917,126.7827632
412948278,45.676464900000006,126.7798492
412948282,45.6765004,126.78178480000001
412948398,45.6768123,126.77987850000001
412948420,45.6767942,126.78298640000001
414087381,45.7022405,126.7705095
414090506,45.677635200000005,126.7100518
414091159,45.6737662,126.7158481
414092274,45.6798781,126.72076960000001
414093186,45.682234,126.72179200000001
414093187,45.684332700000006,126.72266750000001
414093196,45.6860596,126.7299545
414093206,45.6906418,126.7385024
414093209,45.6878164,126.745344
414093211,45.686881,126.74609930000001
414093226,45.673045,126.76009540000001
415662761,45.7092096,126.75060130000001
415667682,45.731287300000005,126.75872220000001
